102,106,ID,104,T0.7,100,103,101,75
3.868473704894402e-06,1.3743230945501159e-05,4-Pyrimidinamine-F,4.069419579927048e-06,,3.1710860085391355e-05,1.93373908551913e-05,1.89144461282783e-05,7.05931528934503e-06
2.5311722434738515e-05,2.6481281622744387e-05,4-hydroxycyclohexylacetate-F,3.513634742048339e-05,4.62427317050719e-05,2.116270788611208e-05,2.493042496496281e-05,2.0658751508868113e-05,2.2018711739793877e-05
4.471311006304033e-06,3.382596780109597e-06,"5,10-Diethoxy-2,3,7,8-tetrahydro-1H,6H-dipyrrolo[1,2-a:1',2'-d]pyrazine-F",4.317767916470863e-06,,3.7798513932929393e-06,3.4344782693702475e-05,5.050446552997043e-06,1.0977005799738074e-05
5.634063006732416e-06,1.1812957040007942e-05,"5,8,11-Eicosatrienoic acid-F",5.0652376081904485e-05,1.8293292240429202e-05,5.278184632868158e-06,2.4546215061964983e-05,2.533614799420995e-05,3.0030604806098397e-05
3.400018344535604e-05,4.069419579927048e-06,5alpha-Ergost-8(14)-ene-F,,,,2.677224729048848e-06,,2.4239294845889594e-06
3.1141535472581485e-06,2.9132075330914097e-06,5-Amino-1-pentanol-F,2.9132075330914097e-06,,1.596696048577497e-05,5.376081136488509e-06,8.993228650066688e-06,
2.3604510654678272e-06,5.278184632868158e-06,5-Aminovaleric acid-F,2.2611114771137555e-06,1.6723031975966938e-05,2.137511544224321e-05,1.448044567008877e-05,,3.776279473693108e-05
2.2611114771137555e-06,6.070650113228141e-07,"5-Androsten-17alpha-methyl-3beta,17beta-diol-F",2.8730183291815375e-06,,1.4772244342186592e-05,7.450931260522225e-06,1.4363041674817941e-06,3.0783454061225895e-05
1.934738244011885e-05,2.2611114771137555e-06,5-Henicosylresorcinol-F,6.092911798553189e-06,,2.201152678220468e-05,1.9718520294100246e-06,5.723450699934834e-06,4.236306345929603e-05
1.4372265497424617e-05,2.4679071089729713e-05,5-Hydroxy-2-methylpyridine-F,2.026036783710036e-05,,1.3307026984933546e-05,2.0707266449403546e-05,1.7922328777662263e-05,2.257722375381351e-05
1.7595941370518887e-05,1.909680534134087e-05,5-Hydroxymethyl-2-furoic acid-F,2.4031687585751537e-05,2.483078817706204e-05,1.6220502602606276e-05,1.3640187778544121e-05,1.99102828113574e-05,2.020533506033922e-05
1.9545178190734727e-05,1.732656189020077e-05,5-Methyluridine-F,1.5744919334713476e-05,1.83731546419121e-05,2.9969000393515804e-05,2.709072567015648e-05,2.503006175286358e-05,4.561994165419624e-06
,,5-Oxohexanoic Acid-F,,,1.2078738479918811e-05,1.4908211686478154e-05,1.55027119377882e-05,1.4712561679349532e-05
5.0652376081904485e-05,2.3604510654678272e-06,5-hydroxy-n-valeric acid-F,1.3313767803771696e-05,,2.0707266449403546e-05,3.1411477513772414e-05,2.7298397369040544e-05,3.301451852907552e-05
2.252529024626025e-05,1.9590960745114924e-05,6-Hydroxyhexanoic acid-F,1.6872197896122345e-05,,1.5159527356068062e-05,1.8970602266535644e-05,2.026036783710036e-05,1.455902561909391e-05
1.7288391066718357e-05,1.2042789878760836e-05,"7,9-Di-tert-butyl-1-oxaspiro(4,5)deca-6,9-diene-2,8-dione-F",1.4579608703051316e-05,1.4525385418252723e-05,8.393320837173485e-06,1.246057520347657e-05,2.533614799420995e-05,1.455902561909391e-05
4.681531061450952e-06,5.222538188887127e-06,8-Hydroxy-5-(hydroxymethyl)quinoline-F,3.210766829580231e-05,2.4679071089729713e-05,5.2609755160149965e-05,7.007477770287774e-05,6.533706357604776e-05,2.9181046603018635e-05
1.4219892183594853e-05,,8-Hydroxyquinoline-2-carbaldehyde-F,9.73462677245262e-06,,3.966370409353838e-06,4.248725036044306e-06,5.278184632868158e-06,5.0652376081904485e-05
,9.991682278919904e-07,"9,12-Octadecadienoic acid-F",1.2992483356046897e-06,,2.9969000393515804e-05,6.070650113228141e-07,,2.4096179100994253e-05
3.411965807941497e-06,4.0251084634536926e-06,9H-Purin-6-ol-F,6.036581772471855e-06,1.644437869995243e-05,2.201152678220468e-05,1.9002326871187014e-06,1.9682525853875322e-05,2.6411574802650812e-06
,,9-Octadecen-1-ol-F,,2.8778991848421128e-05,1.5239529089002842e-05,1.0915302139903213e-05,1.9002326871187014e-06,
1.83731546419121e-05,8.325799948409928e-06,9-Octadecenamide-F,1.361846271992069e-05,4.1974889587643094e-05,6.092911798553189e-06,9.277628608016005e-06,1.22288661542631e-05,9.76430696312015e-06
2.064863220267486e-05,1.161057319537282e-05,9-Octadecenenitrile-F,1.8857357484904786e-05,,1.4655672715643905e-05,1.93373908551913e-05,1.876728309704245e-05,1.251816528613377e-05
4.127417515545797e-05,3.7988389220130135e-05,9-Octadecenoic acid-F,4.2751237330948965e-05,1.5609026755639387e-05,3.3532277522776966e-06,3.753720025373202e-05,2.6988523191489027e-05,7.743995116994161e-05
1.55027119377882e-05,1.0659679034482969e-05,"Acetamide, N-(2-butyl)-N-methyl--F",1.4115726791071148e-05,1.7402903537165592e-05,1.3192897472835174e-05,1.4048979516672418e-05,5.324556668072494e-06,1.5199528222535453e-05
7.05931528934503e-06,8.577534420262301e-07,"acetic acid, [(2-hydrloxyethyl)thio]--F",1.5744919334713476e-05,,1.7020295485679663e-05,2.709072567015648e-05,5.443749937568881e-06,1.2121615046448053e-05
7.623300396063313e-06,2.1534695554173693e-05,"Acetin, 1,3-dihydroxy-F",8.163603001807859e-06,9.910396127662222e-05,5.889954054146709e-06,8.393320837173485e-06,5.5271362064019945e-06,1.9682525853875322e-05
1.8595532697554464e-05,1.5487081374959183e-05,Acetoacetic acid-F,2.0595057609042803e-05,1.7246682269035824e-05,1.3497197160403351e-05,1.586091431095289e-05,2.2733024276473295e-05,2.0886291800900662e-05
,,Aconitic acid-F,,2.58188919108702e-05,1.9166852277888762e-05,1.586091431095289e-05,,
,,alpha-D-(+)-Talopyranose-F,3.411965807941497e-06,2.669672317085981e-05,,5.051490468464879e-07,3.4676185573502567e-07,
4.160102815174802e-06,,"alpha-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-hydroxy-, cyclic methylboronate-F",,,,,,
,2.8880050320266787e-05,alpha-D-Mannopyranose-F,,,2.9969000393515804e-05,,,
1.1267313288645191e-05,2.6988523191489027e-05,alpha-D-Xylopyranose-F,,,5.6920350543708695e-05,2.929972100053881e-05,2.4679071089729713e-05,1.3346183398421342e-05
7.450931260522225e-06,1.7015225490899037e-06,alpha-Ketoisovaleric acid-F,9.73462677245262e-06,,5.935310561885849e-06,8.258279059646372e-06,7.46952606681133e-05,1.2006841277602862e-05
9.704946581785091e-06,,alpha-L-(-)-Fucopyranose-F,,7.589161735392594e-06,3.100699060008992e-05,2.5416841227163986e-05,2.3774837933029484e-05,2.3308759057000585e-06
,,"alpha-L-Galactofuranose, 6-deoxy--F",,,,9.913372463337296e-08,,
2.064863220267486e-05,1.353490881026105e-05,alpha-Linolenic acid-F,1.2869169673641848e-05,7.330555452571142e-06,2.6481281622744387e-05,2.6869214686453195e-05,8.163603001807859e-06,2.5467642894079453e-06
8.533047715789857e-06,3.966370409353838e-06,alpha-Tocopheryl acetate-F,,5.709265376450192e-06,2.58188919108702e-05,2.8971211262882626e-05,1.2797070350176513e-05,5.222538188887127e-06
3.610962354003048e-05,2.929972100053881e-05,Anthranilic acid-F,6.7173371748674375e-06,2.4436486411779918e-05,7.007477770287774e-05,5.9080782430912375e-05,5.163798424280938e-05,5.403590979207592e-05
3.0030604806098397e-05,5.9080782430912375e-05,Arabinitol-F,3.400018344535604e-05,,4.723781184029817e-06,4.932970694458915e-06,9.614322050240259e-06,9.564327079280296e-06
2.252529024626025e-05,2.5713226812179467e-05,"Arabinofuranose, 1,2,3,5-tetrakis-F",2.7591092840337517e-05,2.5956017621432322e-05,5.1524810014892155e-08,,4.426054320388334e-05,3.181682859142023e-05
,,"Arabino-Hexonic acid, 2-deoxy-, gamma-lactone-F",,4.127417515545797e-05,,,,
2.8092511256590718e-05,2.5521960019589458e-05,Arabinose-F,2.4031687585751537e-05,5.976994457161354e-06,1.8761136254979415e-05,2.1867861568065503e-05,4.310807603211979e-05,3.9840183570436675e-05
1.570346723404561e-05,2.0866190558985654e-05,Arachidic acid-F,1.4579608703051316e-05,1.4861771818347085e-05,8.258279059646372e-06,1.2869169673641848e-05,7.330555452571142e-06,1.5869275636717064e-05
5.91263230801628e-06,1.8423418974549786e-05,Azelaic acid-F,4.845379026198361e-06,,6.293714422288687e-06,5.5271362064019945e-06,2.3604510654678272e-06,
1.9405511922172748e-05,9.090607517997622e-06,"Azetidine, 1-acetyl-2-methyl-F",1.2658739783091682e-05,1.5159527356068062e-05,4.781488633928806e-06,1.246057520347657e-05,6.7173371748674375e-06,2.173827194001716e-05
1.6028994608052693e-05,1.9590960745114924e-05,Behenic acid-F,1.667901482995189e-05,,6.070650113228141e-07,1.2869169673641848e-05,5.019531850349988e-06,
6.036581772471855e-06,1.251816528613377e-05,"Benzaldehyde, 2,5-dimethoxy-F",4.7026561227403845e-06,2.3077204321855292e-05,5.4317275467390724e-06,1.1884701219045872e-06,1.0989201582019573e-06,9.150901367631355e-07
8.887224545724867e-06,,Benzeneacetic acid-F,,,1.5790216861071502e-05,8.78175681476421e-06,4.990678143691568e-06,4.5914557525236225e-05
1.1426482578242848e-05,1.1426482578242848e-05,"Benzenepropanoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-, methyl ester-F",1.0090223013501273e-05,1.6319731375822373e-05,4.681531061450952e-06,5.5271362064019945e-06,8.78175681476421e-06,1.1267313288645191e-05
2.2733024276473295e-05,1.909680534134087e-05,Benzoic Acid-F,2.634354491413347e-05,1.2552481582839829e-05,1.1349022807710562e-05,3.574783517355638e-06,6.355597017274777e-06,1.840242548010774e-05
7.007477770287774e-05,8.653715118754102e-05,beta-Alanine-F,5.50700113836064e-05,1.353490881026105e-05,3.506076244015584e-05,3.610962354003048e-05,5.57881337273308e-06,8.653715118754102e-05
3.021409263273309e-06,1.4817008080266839e-05,beta-Arabinopyranose-F,5.324556668072494e-06,1.2361712542340598e-05,1.925943073606511e-05,2.268265968366581e-05,2.1275246514153338e-05,1.263060489577052e-05
9.76430696312015e-06,1.4817008080266839e-05,beta-D-(-)-Ribopyranose-F,9.13932861152029e-06,1.9405511922172748e-05,3.31249127950806e-05,,4.127417515545797e-05,1.9166852277888762e-05
3.664666164931017e-05,2.7493527683238524e-05,"beta-D-Galactopyranoside, methyl-, acetate-F",1.7704528510273135e-05,1.2121615046448053e-05,1.674632091856655e-05,1.448044567008877e-05,5.50700113836064e-05,4.3409539482719576e-06
1.3783187007718076e-05,2.8217167642401288e-05,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy-F",2.3077204321855292e-05,2.390479131880753e-05,1.1027329716359414e-05,1.1349022807710562e-05,1.4525385418252723e-05,1.0324258698440233e-05
1.9166852277888762e-05,3.7798513932929393e-06,Butanedioic acid-F,1.6119085755873752e-05,1.4655672715643905e-05,2.4096179100994253e-05,3.0241295039425458e-05,1.6478647465219972e-05,3.2634861694426885e-05
3.290412426307043e-05,2.5311722434738515e-05,"Butanoic acid, 3,4-dihydroxy--F",2.343767946148007e-05,,3.0643550397664366e-05,3.863927144298118e-05,3.506076244015584e-05,2.2157079557058686e-05
1.710488269808292e-05,3.5284114250543903e-06,Butyl Succinate-F,1.055418468828051e-05,2.8092511256590718e-05,5.0652376081904485e-05,3.4649152282659024e-05,5.403590979207592e-05,2.343767946148007e-05
6.1475581464975165e-06,1.5862721772926327e-05,Cadaverine-F,3.021409263273309e-06,,2.906237220549846e-05,1.8040411809802693e-05,1.2069064934656574e-05,5.163800342382888e-06
2.8880050320266787e-05,2.336105999158034e-05,Caffeic acid-F,3.513634742048339e-05,,2.3774837933029484e-05,1.1151599586724558e-05,1.9337441699452236e-05,2.343767946148007e-05
4.515622078239875e-06,5.376081136488509e-06,Campesterol-F,6.202204494441844e-06,9.76430696312015e-06,2.350750634594179e-05,1.4713492912393342e-05,4.160102815174802e-06,2.4479787048082615e-05
5.709265376450192e-06,6.3394693862121095e-06,Cholesterol-F,5.634063006732416e-06,9.218587644716491e-06,1.5494573381808478e-05,6.092911798553189e-06,3.7798513932929393e-06,2.4754929633395878e-05
2.229532871852334e-05,1.7704528510273135e-05,Cinnamic acid-F,1.8857357484904786e-05,5.403590979207592e-05,1.836604773354823e-05,1.8158082577755487e-05,1.8225687409092345e-05,2.7240409777583607e-05
2.4601079387057512e-05,1.8079635399120293e-05,"cis,cis,cis-1-Isobutyl-2,5-dimethylcyclohexane-F",9.041886424474951e-06,6.7173371748674375e-06,2.4966823180455214e-06,1.5163105901636576e-05,8.4864720895844e-06,2.4096179100994253e-05
1.263060489577052e-05,2.627467655982801e-05,"cis-4,5-Dihydroxy-o-dithiane-F",1.055418468828051e-05,3.2583451510742636e-05,1.0090223013501273e-05,7.589161735392594e-06,1.9337441699452236e-05,1.644437869995243e-05
,1.9337441699452236e-05,Citric acid-F,,1.1757822803850252e-05,3.167052156207146e-06,,2.4239294845889594e-06,
2.185160409217228e-05,5.403590979207592e-05,Cyclo(L-prolyl-L-valine)-F,2.950858757807799e-05,1.2971636406337925e-05,2.029559696648541e-06,2.336105999158034e-05,2.6481281622744387e-05,5.050446552997043e-06
,7.46952606681133e-05,Cyclohexanecarboxylic acid-F,,,4.631037028103475e-06,,,
2.3298025692556636e-05,1.8816337440787732e-05,Cyclohexanemethanol-F,2.7591092840337517e-05,1.925943073606511e-05,2.2350742716287636e-05,2.4546215061964983e-05,2.181020454101858e-05,2.789027046413348e-05
4.116822187794638e-06,1.7056843290288054e-05,Cyclohexanol-F,5.746503900837524e-06,3.268627187811113e-05,1.5494573381808478e-05,4.781488633928806e-06,1.0056623879012304e-05,6.7173371748674375e-06
1.710488269808292e-05,1.5487081374959183e-05,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-F",7.830005257814369e-06,1.443146594474264e-05,2.5968462607703692e-06,4.723781184029817e-06,2.5968462607703692e-06,2.5766059361524834e-05
1.6723031975966938e-05,1.054808719348354e-05,"Cyclopentanone, 2,4,4-trimethyl-F",1.35160529853322e-05,,8.73363541373711e-06,9.443123413624266e-06,1.114946054461343e-05,1.3224544253949006e-05
2.620625814779149e-05,3.3356186281286075e-05,Cytosine-F,2.7877904856115614e-05,2.3424094290604043e-05,4.62427317050719e-05,1.963255266781687e-05,2.7877904856115614e-05,1.7922328777662263e-05
6.7173371748674375e-06,1.0023024744523334e-05,D-(-)-Citramalic acid-F,7.589161735392594e-06,,1.9834363825530043e-05,5.163800342382888e-06,9.13932861152029e-06,6.2353552595975666e-06
8.653715118754102e-05,6.686423142172537e-05,D-(-)-Fructofuranose-F,7.46952606681133e-05,5.9080782430912375e-05,7.743995116994161e-05,0.00011486669038396257,3.0241295039425458e-05,1.880026884153127e-05
2.5713226812179467e-05,2.9802050864269682e-05,D-(-)-Fructopyranose-F,2.229532871852334e-05,5.2609755160149965e-05,2.0886291800900662e-05,2.9963994925811656e-05,2.4213042888006257e-05,3.150879501328838e-05
3.753720025373202e-05,3.5211932400810944e-05,D-(-)-Ribofuranose-F,3.2583451510742636e-05,3.9583887388713506e-05,0.00011486669038396257,5.163798424280938e-05,9.069262956871219e-05,3.727730647654299e-05
5.2609755160149965e-05,6.541244802233047e-06,D-(+)-Galactopyranose-F,4.127417515545797e-05,9.069262956871219e-05,3.753720025373202e-05,4.792990000527625e-05,4.954047227988588e-05,3.4649152282659024e-05
2.252529024626025e-05,2.950858757807799e-05,D-(+)-Glucosamine-F,2.6988523191489027e-05,3.358745976749155e-05,3.150879501328838e-05,2.336105999158034e-05,1.9166852277888762e-05,1.811575036910947e-05
2.6481281622744387e-05,2.8599266972824817e-05,"D-(+)-Ribono-1,4-lactone-F",2.2537418933870495e-05,,2.4096179100994253e-05,3.687793914310128e-05,4.501310685479987e-05,1.443146594474264e-05
6.220703947074165e-05,2.510241164058273e-05,D-(+)-Talofuranose-F,1.934738244011885e-05,6.541244802233047e-06,4.975736036985638e-06,9.910396127662222e-05,0.0001247429022167952,0.00011486669038396257
,3.4676185573502567e-07,D-Allofuranose-F,,7.450931260522225e-06,,,,
2.669672317085981e-05,1.3497197160403351e-05,D-Arabinose-F,1.055418468828051e-05,4.954047227988588e-05,3.422792770823838e-05,2.847054550051834e-05,2.7481790400980926e-05,2.6081137884611907e-05
4.069419579927048e-06,5.11124540177587e-06,Decanoic acid-F,4.2306914384668435e-06,1.22288661542631e-05,2.7985208056353166e-05,1.586091431095289e-05,7.623300396063313e-06,4.515622078239875e-06
,,Decyl oleate-F,,,2.4096179100994253e-05,2.313973378450096e-05,5.723450699934834e-06,4.6805120519328936e-07
6.610064749888657e-05,2.2348995980876115e-05,Dehydroabietic acid-F,4.426054320388334e-05,1.263060489577052e-05,1.2992483356046897e-06,1.0915302139903213e-05,7.766967961267407e-07,1.925943073606511e-05
1.2725837388665158e-05,6.3394693862121095e-06,Deoxycholic Acid-F,6.879817174017473e-06,,1.4332355294502138e-05,4.631037028103475e-06,1.4401865721083628e-05,2.6507033255156247e-05
,4.3950547188156935e-06,Deoxyribopyranose-F,,,1.4169320725281462e-07,,,2.2611114771137555e-06
2.4239294845889594e-06,,"D-Erythro-Pentitol, 2-deoxy--F",2.8778991848421128e-05,1.5869275636717064e-05,,,2.258485701236441e-05,4.723781184029817e-06
1.079189482023349e-05,4.7287296916796654e-05,"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-posphate-F",2.4966823180455214e-06,,1.079189482023349e-05,2.2812061115230226e-06,,1.936042358264363e-06
,4.493466542271954e-06,d-Erythrotetrofuranose-F,,6.879817174017473e-06,1.765405291100132e-05,,1.3060549964127387e-05,3.23059920168965e-06
,3.1141535472581485e-06,Desmethylverapamil-F,,,3.411965807941497e-06,7.766967961267407e-07,4.845379026198361e-06,1.2992483356046897e-06
3.3532277522776966e-06,2.0595057609042803e-05,D-Fructose-F,1.6119085755873752e-05,1.6225328686497065e-05,1.7418748926552642e-05,2.4966823180455214e-06,1.343664022881009e-05,8.393320837173485e-06
,,D-Fucitol-F,2.736993327458843e-06,1.4097453364997954e-05,2.677224729048848e-06,5.422453129935512e-06,,
3.091647076433165e-05,1.6115341675871434e-05,D-Glucose-F,3.0716945709673016e-05,,2.201152678220468e-05,3.0783454061225895e-05,2.116270788611208e-05,1.0056623879012304e-05
0.00011486669038396257,5.935310561885849e-06,Dihydrouracil-F,9.360263028711665e-05,1.800740545914193e-05,1.0324258698440233e-05,1.6170888215998225e-05,2.4213042888006257e-05,1.2078738479918811e-05
1.873429735255363e-05,1.8079635399120293e-05,Dihydroxyacetone-F,1.836604773354823e-05,2.970671668301444e-05,1.426652836882352e-05,3.2520754294336424e-05,3.181682859142023e-05,2.2880449778157066e-05
1.7015225490899037e-06,4.501310685479987e-05,"Dimethyl hexopyranosiduronate, alpha-D-F",3.1141535472581485e-06,,0.00021037771234304727,1.6889829704381302e-07,,3.2292539494155514e-05
1.3851734963653214e-05,2.627467655982801e-05,DL-Phenylalanine-F,1.3798916561898663e-05,1.4954651554609225e-05,3.4649152282659024e-05,2.5887454766151262e-05,1.427948673020159e-05,1.235586967946416e-05
3.4799782986616144e-06,,D-Mannopyranose-F,2.3604510654678272e-06,1.3139572921535198e-05,4.1974889587643094e-05,2.970671668301444e-05,3.091647076433165e-05,
,,D-Mannose-F,,3.091647076433165e-05,,,,5.051490468464879e-07
1.7922328777662263e-05,1.3427383714117782e-05,Dodecanamide-F,1.2143831100590792e-05,,6.293714422288687e-06,7.272217137047569e-06,8.78175681476421e-06,9.277628608016005e-06
4.248725036044306e-06,1.0859288351675113e-05,"Dodecanoic acid, isooctyl ester-F",,,1.2171694124660407e-06,4.845379026198361e-06,,5.11124540177587e-06
4.317767916470863e-06,3.0241295039425458e-05,Dodecanoic acid-F,3.7798513932929393e-06,,3.3058251089819553e-06,3.868473704894402e-06,1.1790367430650207e-05,8.662199689508543e-06
3.1564037196736394e-06,,D-Psicofuranose-F,3.610962354003048e-05,5.803970515719202e-06,,3.938520390995757e-05,2.029559696648541e-06,2.6507033255156247e-05
,,D-Ribofuranose-F,,0.00011486669038396257,,2.9132075330914097e-06,5.163800342382888e-06,
,3.160982754933987e-05,D-Ribose-F,9.443123413624266e-06,3.079034102168166e-05,,,,
,,D-Xylopyranose-F,,0.0001247429022167952,,,,
4.7287296916796654e-05,1.0090223013501273e-05,D-Xylose-F,2.6869214686453195e-05,3.4461637679166565e-05,3.226626270078242e-05,2.778915006790486e-05,2.9607652130546215e-05,2.2018711739793877e-05
3.422792770823838e-05,3.422792770823838e-05,"Erythrono-1,4-lactone-F",2.5956017621432322e-05,3.727730647654299e-05,4.0750142891394885e-05,4.162453237155054e-05,3.5211932400810944e-05,2.6869214686453195e-05
3.506076244015584e-05,4.84806706359182e-05,Ethanolamine-F,4.501310685479987e-05,1.0659679034482969e-05,1.9460812685940262e-05,3.290412426307043e-05,3.4649152282659024e-05,5.163798424280938e-05
3.2583451510742636e-05,1.63820550378874e-05,Ethyl alpha-D-glucopyranoside-F,1.1812957040007942e-05,1.5090261259838827e-05,2.7390093885010735e-05,1.7588648144546383e-05,4.62427317050719e-05,
2.5174761528301878e-05,1.3192897472835174e-05,Ethyl glycolate-F,2.012615293327386e-05,,1.4712561679349532e-05,1.5494573381808478e-05,7.007477770287774e-05,1.35160529853322e-05
3.727730647654299e-05,2.5887454766151262e-05,Ferulic acid-F,2.283130794426248e-05,2.095649848611732e-05,4.346491473329062e-05,2.2880449778157066e-05,2.8907138124728793e-05,2.0102003582969643e-05
7.2138788215239956e-06,2.4346414968044438e-05,"Gluconolactone (3R,4S,5R,6R)-F",8.82987821579131e-06,,1.7418748926552642e-05,1.346120737417283e-05,,4.471311006304033e-06
,,Glucopyranose-F,,2.2054247857428415e-05,,,8.577534420262301e-07,
2.350750634594179e-05,3.0643550397664366e-05,Glyceric acid-F,1.6119085755873752e-05,2.1275246514153338e-05,1.22288661542631e-05,2.3756849217705513e-05,1.3691551692417019e-05,2.343767946148007e-05
2.1983175622159342e-05,1.2211191915144096e-05,Glycerol monostearate-F,1.6478647465219972e-05,,6.293714422288687e-06,8.475331466299738e-06,1.3060549964127387e-05,1.1122797405308823e-05
,1.9718520294100246e-06,Glycerol tricaprylate-F,,,3.100699060008992e-05,2.8092511256590718e-05,5.222538188887127e-06,
4.0251084634536926e-06,2.405383930915697e-05,Glycerol-F,1.307044056450904e-05,2.5713226812179467e-05,4.127417515545797e-05,5.6920350543708695e-05,3.290412426307043e-05,2.6507033255156247e-05
1.6028994608052693e-05,1.5159527356068062e-05,Glycolic acid-F,1.7704528510273135e-05,1.9026758404792984e-05,1.1223857528392744e-05,1.6705355020812007e-05,1.6170888215998225e-05,1.2941268997107179e-05
1.7595941370518887e-05,7.589161735392594e-06,"Guanidine, N,N-dimethyl-F",1.4579608703051316e-05,1.5712157640367622e-05,6.036581772471855e-06,9.218587644716491e-06,8.163603001807859e-06,1.235586967946416e-05
5.486343512439554e-06,3.740725336513751e-05,"Gulonic acid, gamma-lactone-F",4.990678143691568e-06,,2.283356821562838e-05,5.7874234617884066e-06,6.975847238615097e-06,1.789660733847541e-06
8.011441455103292e-06,1.8423418974549786e-05,Heptadecanoic acid-F,6.541244802233047e-06,1.3497197160403351e-05,4.116822187794638e-06,4.471311006304033e-06,4.116822187794638e-06,8.475331466299738e-06
2.0083090917598144e-05,1.40791570648431e-05,Hexacosanoic acid-F,,,7.657439056734032e-06,1.182446759253253e-05,,1.5789217306129824e-05
,,"Hexadecanoic acid, 4-hydroxybutyl ester-F",,,,,,
4.561994165419624e-06,3.574783517355638e-06,"Hexadecanoic acid, ethyl ester-F",3.966370409353838e-06,1.0926681883116735e-05,,2.2812061115230226e-06,2.8730183291815375e-06,3.4459720533015555e-06
5.976994457161354e-06,8.590763965279978e-06,"Hexadecanoic acid, methyl ester-F",5.050446552997043e-06,1.1349022807710562e-05,3.574783517355638e-06,4.932970694458915e-06,5.9340863577313046e-06,8.82987821579131e-06
,4.6805120519328936e-07,"Hexadecanoic acid, tetradecyl ester-F",,3.400018344535604e-05,2.765850783786901e-07,,,
2.3774837933029484e-05,1.9337441699452236e-05,Hexanedioic acid-F,1.1151599586724558e-05,9.041886424474951e-06,5.803970515719202e-06,9.704946581785091e-06,1.2069064934656574e-05,1.9582579481758422e-05
2.7192928148823935e-05,1.3281609009998192e-05,Hexanoic acid-F,2.2054247857428415e-05,,5.11124540177587e-06,3.672680256023734e-06,1.3224544253949006e-05,1.9405511922172748e-05
2.116270788611208e-05,1.3647786235958915e-05,"Hexonic acid, 3-deoxy-, gamma-lactone-F",,,1.361846271992069e-05,1.586091431095289e-05,,2.0531363709217492e-05
7.743995116994161e-05,9.218587644716491e-06,"Hydantoin, 5-hydroxy-F",6.533706357604776e-05,0.00016482898901626448,1.6220502602606276e-05,2.2880449778157066e-05,3.181682859142023e-05,3.4344782693702475e-05
2.413643212929012e-05,2.0253151075137407e-05,Hydracrylic acid-F,2.1534695554173693e-05,2.0150302283578077e-05,1.4592665819935099e-05,2.268265968366581e-05,2.405383930915697e-05,2.116270788611208e-05
1.3224544253949006e-05,1.3281609009998192e-05,Hydroquinone-F,1.710488269808292e-05,1.9682525853875322e-05,2.0215364202095466e-05,1.93373908551913e-05,2.012615293327386e-05,1.7922328777662263e-05
1.880026884153127e-05,2.5887454766151262e-05,Hymexazole-F,2.4031687585751537e-05,2.2157079557058686e-05,1.3683637895790984e-05,1.6705355020812007e-05,2.181020454101858e-05,7.953955966237243e-06
3.23059920168965e-06,1.1180401768140295e-05,Idoxuridine-F,4.960793930279709e-06,1.8073418160463458e-05,,,9.150901367631355e-07,2.029559696648541e-06
1.2175240600355577e-05,3.740725336513751e-05,"Inosose-2, myo-F",1.4579608703051316e-05,1.6116447745499385e-05,9.211848288084262e-06,1.0915302139903213e-05,1.99102828113574e-05,8.068926943969344e-06
1.6319731375822373e-05,1.2392257246835671e-05,Isocitric acid lactone-F,1.3313767803771696e-05,,9.211848288084262e-06,1.3134303652959805e-05,1.4742403010768062e-05,1.2829340593435552e-05
1.9823598736468096e-05,1.4219892183594853e-05,Isonicotinic Acid-F,1.915101380624895e-05,,1.6530764204792264e-05,1.7588648144546383e-05,1.7330099864400886e-05,1.3980535458479832e-05
1.1812957040007942e-05,9.090607517997622e-06,Isopropyl myristate-F,6.26850602475329e-06,1.3427383714117782e-05,2.736993327458843e-06,1.5163105901636576e-05,1.1790367430650207e-05,7.589161735392594e-06
1.2552481582839829e-05,5.324556668072494e-06,Isopropyl palmitate-F,8.475331466299738e-06,1.3743230945501159e-05,9.494017328027899e-06,1.6705355020812007e-05,1.7056843290288054e-05,5.441001963542632e-06
1.1349022807710562e-05,1.4653633404976178e-05,Itaconic acid-F,4.905147458638121e-06,1.3589139203882465e-05,1.782040887599989e-05,2.01274101474737e-05,2.095649848611732e-05,1.6170888215998225e-05
5.403590979207592e-05,4.905147458638121e-06,Ketamine-F,2.012615293327386e-05,1.1688066945003234e-05,2.3013007459322897e-06,2.0440073406975635e-05,3.918652043120164e-05,2.3308759057000585e-06
1.3713434420646072e-05,1.6792953729878555e-05,Kojic acid-F,1.915101380624895e-05,,1.8761136254979415e-05,1.93373908551913e-05,2.206483434554881e-05,3.301451852907552e-05
2.064863220267486e-05,3.160982754933987e-05,L-(-)-Sorbofuranose-F,3.0241295039425458e-05,6.410432747670929e-06,7.953955966237243e-06,1.2869169673641848e-05,,3.400018344535604e-05
1.0324258698440233e-05,2.109113763709528e-06,L-(+)-Lactic acid-F,9.218587644716491e-06,,4.2751237330948965e-05,6.220703947074165e-05,0.00016482898901626448,4.960793930279709e-06
